Number of parties: 4
[*] Sample 7176: 0
[*] Sample 7177: NULL
[*] Sample 7178: NULL
[*] Sample 7179: NULL
[*] Sample 7180: NULL
[*] Sample 7181: 2
[*] Sample 7182: 8
[*] Sample 7183: NULL
[*] Sample 7184: NULL
[*] Sample 7185: NULL
[*] Sample 7186: NULL
[*] Sample 7187: NULL
[*] Sample 7188: NULL
[*] Sample 7189: NULL
[*] Sample 7190: 4
[*] Sample 7191: NULL
[*] Sample 7192: NULL
[*] Sample 7193: 2
[*] Sample 7194: 8
[*] Sample 7195: NULL
[*] Sample 7196: 9
[*] Sample 7197: NULL
[*] Sample 7198: NULL
[*] Sample 7199: 8
[*] Sample 7200: NULL
[*] Sample 7201: NULL
[*] Sample 7202: NULL
[*] Sample 7203: NULL
[*] Sample 7204: NULL
[*] Sample 7205: 8
[*] Sample 7206: NULL
[*] Sample 7207: 6
[*] Sample 7208: 2
[*] Sample 7209: 4
[*] Sample 7210: 9
[*] Sample 7211: NULL
[*] Sample 7212: NULL
[*] Sample 7213: NULL
[*] Sample 7214: NULL
[*] Sample 7215: 7
[*] Sample 7216: NULL
[*] Sample 7217: 9
[*] Sample 7218: 6
[*] Sample 7219: NULL
[*] Sample 7220: 5
[*] Sample 7221: NULL
[*] Sample 7222: 1
[*] Sample 7223: NULL
[*] Sample 7224: 1
[*] Sample 7225: 2
[*] Sample 7226: 3
[*] Sample 7227: NULL
[*] Sample 7228: 2
[*] Sample 7229: NULL
[*] Sample 7230: NULL
[*] Sample 7231: NULL
[*] Sample 7232: NULL
[*] Sample 7233: 0
[*] Sample 7234: 3
[*] Sample 7235: NULL
[*] Sample 7236: 1
[*] Sample 7237: NULL
[*] Sample 7238: NULL
[*] Sample 7239: NULL
[*] Sample 7240: NULL
[*] Sample 7241: NULL
[*] Sample 7242: 1
[*] Sample 7243: 2
[*] Sample 7244: NULL
[*] Sample 7245: NULL
[*] Sample 7246: 8
[*] Sample 7247: NULL
[*] Sample 7248: NULL
[*] Sample 7249: NULL
[*] Sample 7250: NULL
[*] Sample 7251: NULL
[*] Sample 7252: NULL
[*] Sample 7253: 3
[*] Sample 7254: 6
[*] Sample 7255: 7
[*] Sample 7256: 1
[*] Sample 7257: NULL
[*] Sample 7258: NULL
[*] Sample 7259: 2
[*] Sample 7260: 1
[*] Sample 7261: NULL
[*] Sample 7262: NULL
[*] Sample 7263: NULL
[*] Sample 7264: NULL
[*] Sample 7265: NULL
[*] Sample 7266: 2
[*] Sample 7267: NULL
[*] Sample 7268: 1
[*] Sample 7269: NULL
[*] Sample 7270: NULL
[*] Sample 7271: 4
[*] Sample 7272: NULL
[*] Sample 7273: NULL
[*] Sample 7274: NULL
[*] Sample 7275: 1
[*] Sample 7276: NULL
[*] Sample 7277: NULL
[*] Sample 7278: NULL
[*] Sample 7279: 1
[*] Sample 7280: NULL
[*] Sample 7281: 5
[*] Sample 7282: 4
[*] Sample 7283: 5
[*] Sample 7284: NULL
[*] Sample 7285: NULL
[*] Sample 7286: 3
[*] Sample 7287: NULL
[*] Sample 7288: NULL
[*] Sample 7289: NULL
[*] Sample 7290: 5
[*] Sample 7291: NULL
[*] Sample 7292: NULL
[*] Sample 7293: NULL
[*] Sample 7294: 7
[*] Sample 7295: 1
[*] Sample 7296: NULL
[*] Sample 7297: 3
[*] Sample 7298: 3
[*] Sample 7299: NULL
[*] Sample 7300: 6
[*] Sample 7301: 3
[*] Sample 7302: NULL
[*] Sample 7303: 2
[*] Sample 7304: 1
[*] Sample 7305: NULL
[*] Sample 7306: 9
[*] Sample 7307: 4
[*] Sample 7308: NULL
[*] Sample 7309: NULL
[*] Sample 7310: 7
[*] Sample 7311: 1
[*] Sample 7312: 3
[*] Sample 7313: 6
[*] Sample 7314: NULL
[*] Sample 7315: NULL
[*] Sample 7316: 1
[*] Sample 7317: 0
[*] Sample 7318: 3
[*] Sample 7319: NULL
[*] Sample 7320: NULL
[*] Sample 7321: NULL
[*] Sample 7322: 1
[*] Sample 7323: 4
[*] Sample 7324: NULL
[*] Sample 7325: 4
[*] Sample 7326: 9
[*] Sample 7327: 1
[*] Sample 7328: 0
[*] Sample 7329: 1
[*] Sample 7330: 7
[*] Sample 7331: 1
[*] Sample 7332: NULL
[*] Sample 7333: NULL
[*] Sample 7334: 1
[*] Sample 7335: NULL
[*] Sample 7336: 2
[*] Sample 7337: NULL
[*] Sample 7338: 6
[*] Sample 7339: NULL
[*] Sample 7340: NULL
[*] Sample 7341: NULL
[*] Sample 7342: 8
[*] Sample 7343: 6
[*] Sample 7344: 9
[*] Sample 7345: NULL
[*] Sample 7346: NULL
[*] Sample 7347: 6
[*] Sample 7348: 7
[*] Sample 7349: 6
[*] Sample 7350: NULL
[*] Sample 7351: 9
[*] Sample 7352: NULL
[*] Sample 7353: 7
[*] Sample 7354: NULL
[*] Sample 7355: NULL
[*] Sample 7356: NULL
[*] Sample 7357: NULL
[*] Sample 7358: NULL
[*] Sample 7359: NULL
[*] Sample 7360: NULL
[*] Sample 7361: 3
[*] Sample 7362: NULL
[*] Sample 7363: NULL
[*] Sample 7364: NULL
[*] Sample 7365: NULL
[*] Sample 7366: 7
[*] Sample 7367: NULL
[*] Sample 7368: 5
[*] Sample 7369: NULL
[*] Sample 7370: 1
[*] Sample 7371: 0
[*] Sample 7372: NULL
[*] Sample 7373: NULL
[*] Sample 7374: 5
[*] Sample 7375: 2
[*] Sample 7376: 9
[*] Sample 7377: NULL
[*] Sample 7378: NULL
[*] Sample 7379: 6
[*] Sample 7380: NULL
[*] Sample 7381: 1
[*] Sample 7382: 8
[*] Sample 7383: NULL
[*] Sample 7384: NULL
[*] Sample 7385: 4
[*] Sample 7386: NULL
[*] Sample 7387: NULL
[*] Sample 7388: NULL
[*] Sample 7389: NULL
[*] Sample 7390: 5
[*] Sample 7391: NULL
[*] Sample 7392: NULL
[*] Sample 7393: NULL
[*] Sample 7394: NULL
[*] Sample 7395: NULL
[*] Sample 7396: NULL
[*] Sample 7397: NULL
[*] Sample 7398: 7
[*] Sample 7399: 5
[*] Sample 7400: NULL
[*] Sample 7401: NULL
[*] Sample 7402: NULL
[*] Sample 7403: NULL
[*] Sample 7404: 4
[*] Sample 7405: 2
[*] Sample 7406: NULL
[*] Sample 7407: NULL
[*] Sample 7408: NULL
[*] Sample 7409: 6
[*] Sample 7410: NULL
[*] Sample 7411: NULL
[*] Sample 7412: NULL
[*] Sample 7413: NULL
[*] Sample 7414: NULL
[*] Sample 7415: 0
[*] Sample 7416: NULL
[*] Sample 7417: 1
[*] Sample 7418: NULL
[*] Sample 7419: NULL
[*] Sample 7420: NULL
[*] Sample 7421: 2
[*] Sample 7422: 1
[*] Sample 7423: 2
[*] Sample 7424: NULL
[*] Sample 7425: NULL
[*] Sample 7426: NULL
[*] Sample 7427: 8
[*] Sample 7428: 9
[*] Sample 7429: NULL
[*] Sample 7430: NULL
[*] Sample 7431: NULL
[*] Sample 7432: NULL
[*] Sample 7433: NULL
[*] Sample 7434: 3
[*] Sample 7435: NULL
[*] Sample 7436: 4
[*] Sample 7437: NULL
[*] Sample 7438: 5
[*] Sample 7439: 1
[*] Sample 7440: NULL
[*] Sample 7441: 4
[*] Sample 7442: 5
[*] Sample 7443: 3
[*] Sample 7444: 2
[*] Sample 7445: NULL
[*] Sample 7446: NULL
[*] Sample 7447: NULL
[*] Sample 7448: 2
[*] Sample 7449: NULL
[*] Sample 7450: 3
[*] Sample 7451: NULL
[*] Sample 7452: 0
[*] Sample 7453: NULL
[*] Sample 7454: NULL
[*] Sample 7455: NULL
[*] Sample 7456: NULL
[*] Sample 7457: 1
[*] Sample 7458: NULL
[*] Sample 7459: 1
[*] Sample 7460: 0
[*] Sample 7461: NULL
[*] Sample 7462: 0
[*] Sample 7463: NULL
[*] Sample 7464: NULL
[*] Sample 7465: NULL
[*] Sample 7466: NULL
[*] Sample 7467: 1
[*] Sample 7468: NULL
[*] Sample 7469: NULL
[*] Sample 7470: 4
[*] Sample 7471: NULL
[*] Sample 7472: NULL
[*] Sample 7473: NULL
[*] Sample 7474: NULL
[*] Sample 7475: NULL
[*] Sample 7476: 3
[*] Sample 7477: NULL
[*] Sample 7478: NULL
[*] Sample 7479: NULL
[*] Sample 7480: 1
[*] Sample 7481: 2
[*] Sample 7482: 0
[*] Sample 7483: 4
[*] Sample 7484: NULL
[*] Sample 7485: 2
[*] Sample 7486: NULL
[*] Sample 7487: 1
[*] Sample 7488: NULL
[*] Sample 7489: NULL
[*] Sample 7490: NULL
[*] Sample 7491: NULL
[*] Sample 7492: 2
[*] Sample 7493: NULL
[*] Sample 7494: NULL
[*] Sample 7495: NULL
[*] Sample 7496: NULL
[*] Sample 7497: NULL
[*] Sample 7498: NULL
[*] Sample 7499: NULL
[*] Sample 7500: 8
[*] Sample 7501: NULL
[*] Sample 7502: 1
[*] Sample 7503: NULL
[*] Sample 7504: NULL
[*] Sample 7505: NULL
[*] Sample 7506: NULL
[*] Sample 7507: NULL
[*] Sample 7508: 0
[*] Sample 7509: NULL
[*] Sample 7510: 2
[*] Sample 7511: 6
[*] Sample 7512: NULL
[*] Sample 7513: NULL
[*] Sample 7514: NULL
[*] Sample 7515: 0
[*] Sample 7516: NULL
[*] Sample 7517: 4
[*] Sample 7518: 5
[*] Sample 7519: 1
[*] Sample 7520: 6
[*] Sample 7521: NULL
[*] Sample 7522: NULL
[*] Sample 7523: NULL
[*] Sample 7524: NULL
[*] Sample 7525: NULL
[*] Sample 7526: 2
[*] Sample 7527: 5
[*] Sample 7528: NULL
[*] Sample 7529: 5
[*] Sample 7530: NULL
[*] Sample 7531: NULL
[*] Sample 7532: NULL
[*] Sample 7533: NULL
[*] Sample 7534: 1
[*] Sample 7535: 8
[*] Sample 7536: NULL
[*] Sample 7537: 6
[*] Sample 7538: NULL
[*] Sample 7539: NULL
[*] Sample 7540: NULL
[*] Sample 7541: NULL
[*] Sample 7542: NULL
[*] Sample 7543: NULL
[*] Sample 7544: NULL
[*] Sample 7545: NULL
[*] Sample 7546: NULL
[*] Sample 7547: 3
[*] Sample 7548: NULL
[*] Sample 7549: NULL
[*] Sample 7550: NULL
[*] Sample 7551: 7
[*] Sample 7552: 2
[*] Sample 7553: 6
[*] Sample 7554: NULL
[*] Sample 7555: 4
[*] Sample 7556: 1
[*] Sample 7557: NULL
[*] Sample 7558: 1
[*] Sample 7559: 5
[*] Sample 7560: NULL
[*] Sample 7561: NULL
[*] Sample 7562: 1
[*] Sample 7563: 6
[*] Sample 7564: NULL
[*] Sample 7565: NULL
[*] Sample 7566: NULL
[*] Sample 7567: NULL
[*] Sample 7568: NULL
[*] Sample 7569: 2
[*] Sample 7570: 6
[*] Sample 7571: NULL
[*] Sample 7572: 5
[*] Sample 7573: NULL
[*] Sample 7574: NULL
[*] Sample 7575: NULL
[*] Sample 7576: NULL
[*] Sample 7577: 2
[*] Sample 7578: 9
[*] Sample 7579: 1
[*] Sample 7580: 3
[*] Sample 7581: NULL
[*] Sample 7582: NULL
[*] Sample 7583: NULL
[*] Sample 7584: 1
[*] Sample 7585: NULL
[*] Sample 7586: 3
[*] Sample 7587: 9
[*] Sample 7588: NULL
[*] Sample 7589: NULL
[*] Sample 7590: NULL
[*] Sample 7591: 1
[*] Sample 7592: 4
[*] Sample 7593: NULL
[*] Sample 7594: NULL
[*] Sample 7595: NULL
[*] Sample 7596: NULL
[*] Sample 7597: NULL
[*] Sample 7598: 1
[*] Sample 7599: NULL
[*] Sample 7600: NULL
[*] Sample 7601: NULL
[*] Sample 7602: NULL
[*] Sample 7603: NULL
[*] Sample 7604: NULL
[*] Sample 7605: NULL
[*] Sample 7606: NULL
[*] Sample 7607: NULL
[*] Sample 7608: NULL
[*] Sample 7609: NULL
[*] Sample 7610: NULL
[*] Sample 7611: 5
[*] Sample 7612: NULL
[*] Sample 7613: NULL
[*] Sample 7614: NULL
[*] Sample 7615: 9
[*] Sample 7616: 2
[*] Sample 7617: 0
[*] Sample 7618: NULL
[*] Sample 7619: NULL
[*] Sample 7620: NULL
[*] Sample 7621: NULL
[*] Sample 7622: 6
[*] Sample 7623: 4
[*] Sample 7624: 7
[*] Sample 7625: 3
[*] Sample 7626: 1
[*] Sample 7627: NULL
[*] Sample 7628: NULL
[*] Sample 7629: 2
[*] Sample 7630: NULL
[*] Sample 7631: NULL
[*] Sample 7632: NULL
[*] Sample 7633: NULL
[*] Sample 7634: NULL
[*] Sample 7635: 2
[*] Sample 7636: NULL
[*] Sample 7637: 6
[*] Sample 7638: NULL
[*] Sample 7639: NULL
[*] Sample 7640: NULL
[*] Sample 7641: NULL
[*] Sample 7642: 5
[*] Sample 7643: 2
[*] Sample 7644: 2
[*] Sample 7645: 4
[*] Sample 7646: 4
[*] Sample 7647: NULL
[*] Sample 7648: NULL
[*] Sample 7649: 1
[*] Sample 7650: NULL
[*] Sample 7651: 2
[*] Sample 7652: NULL
[*] Sample 7653: NULL
[*] Sample 7654: NULL
[*] Sample 7655: NULL
[*] Sample 7656: 1
[*] Sample 7657: NULL
[*] Sample 7658: 5
[*] Sample 7659: NULL
[*] Sample 7660: NULL
[*] Sample 7661: NULL
[*] Sample 7662: NULL
[*] Sample 7663: NULL
[*] Sample 7664: NULL
[*] Sample 7665: 3
[*] Sample 7666: NULL
[*] Sample 7667: 5
[*] Sample 7668: 1
[*] Sample 7669: 0
[*] Sample 7670: NULL
[*] Sample 7671: NULL
[*] Sample 7672: NULL
[*] Sample 7673: 7
[*] Sample 7674: NULL
[*] Sample 7675: 2
[*] Sample 7676: NULL
[*] Sample 7677: NULL
[*] Sample 7678: NULL
[*] Sample 7679: 1
[*] Sample 7680: NULL
[*] Sample 7681: 0
[*] Sample 7682: NULL
[*] Sample 7683: NULL
[*] Sample 7684: 1
[*] Sample 7685: NULL
[*] Sample 7686: NULL
[*] Sample 7687: NULL
[*] Sample 7688: NULL
[*] Sample 7689: NULL
[*] Sample 7690: 2
[*] Sample 7691: NULL
[*] Sample 7692: NULL
[*] Sample 7693: NULL
[*] Sample 7694: NULL
[*] Sample 7695: NULL
[*] Sample 7696: 7
[*] Sample 7697: NULL
[*] Sample 7698: NULL
[*] Sample 7699: 4
[*] Sample 7700: 7
[*] Sample 7701: 2
[*] Sample 7702: NULL
[*] Sample 7703: 0
[*] Sample 7704: NULL
[*] Sample 7705: 1
[*] Sample 7706: NULL
[*] Sample 7707: NULL
[*] Sample 7708: NULL
[*] Sample 7709: 3
[*] Sample 7710: 2
[*] Sample 7711: 4
[*] Sample 7712: 5
[*] Sample 7713: NULL
[*] Sample 7714: 4
[*] Sample 7715: NULL
[*] Sample 7716: NULL
[*] Sample 7717: NULL
[*] Sample 7718: 3
[*] Sample 7719: NULL
[*] Sample 7720: NULL
[*] Sample 7721: NULL
[*] Sample 7722: NULL
[*] Sample 7723: 6
[*] Sample 7724: 5
[*] Sample 7725: NULL
[*] Sample 7726: 1
[*] Sample 7727: 5
[*] Sample 7728: 3
[*] Sample 7729: NULL
[*] Sample 7730: NULL
[*] Sample 7731: NULL
[*] Sample 7732: NULL
[*] Sample 7733: NULL
[*] Sample 7734: NULL
[*] Sample 7735: NULL
[*] Sample 7736: 3
[*] Sample 7737: 7
[*] Sample 7738: NULL
[*] Sample 7739: NULL
[*] Sample 7740: 0
[*] Sample 7741: 3
[*] Sample 7742: NULL
[*] Sample 7743: NULL
[*] Sample 7744: 0
[*] Sample 7745: NULL
[*] Sample 7746: 0
[*] Sample 7747: NULL
[*] Sample 7748: NULL
[*] Sample 7749: NULL
[*] Sample 7750: 1
[*] Sample 7751: NULL
[*] Sample 7752: 5
[*] Sample 7753: NULL
[*] Sample 7754: NULL
[*] Sample 7755: NULL
[*] Sample 7756: 3
[*] Sample 7757: NULL
[*] Sample 7758: 8
[*] Sample 7759: NULL
[*] Sample 7760: NULL
[*] Sample 7761: 9
[*] Sample 7762: 9
[*] Sample 7763: NULL
[*] Sample 7764: 2
[*] Sample 7765: NULL
[*] Sample 7766: 9
[*] Sample 7767: NULL
[*] Sample 7768: NULL
[*] Sample 7769: NULL
[*] Sample 7770: 4
[*] Sample 7771: 7
[*] Sample 7772: 3
[*] Sample 7773: 0
[*] Sample 7774: NULL
[*] Sample 7775: NULL
[*] Sample 7776: NULL
[*] Sample 7777: 7
[*] Sample 7778: NULL
[*] Sample 7779: NULL
[*] Sample 7780: 4
[*] Sample 7781: NULL
[*] Sample 7782: NULL
[*] Sample 7783: 3
[*] Sample 7784: NULL
[*] Sample 7785: NULL
[*] Sample 7786: 7
[*] Sample 7787: 2
[*] Sample 7788: 1
[*] Sample 7789: NULL
[*] Sample 7790: 1
[*] Sample 7791: 1
[*] Sample 7792: 9
[*] Sample 7793: NULL
[*] Sample 7794: NULL
[*] Sample 7795: 1
[*] Sample 7796: 7
[*] Sample 7797: NULL
[*] Sample 7798: 5
[*] Sample 7799: NULL
[*] Sample 7800: NULL
[*] Sample 7801: NULL
[*] Sample 7802: NULL
[*] Sample 7803: 5
[*] Sample 7804: NULL
[*] Sample 7805: NULL
[*] Sample 7806: NULL
[*] Sample 7807: 8
[*] Sample 7808: NULL
[*] Sample 7809: NULL
[*] Sample 7810: NULL
[*] Sample 7811: 6
[*] Sample 7812: NULL
[*] Sample 7813: 2
[*] Sample 7814: NULL
[*] Sample 7815: NULL
[*] Sample 7816: NULL
[*] Sample 7817: NULL
[*] Sample 7818: 1
[*] Sample 7819: 4
[*] Sample 7820: 8
[*] Sample 7821: NULL
[*] Sample 7822: NULL
[*] Sample 7823: 1
[*] Sample 7824: 3
[*] Sample 7825: NULL
[*] Sample 7826: NULL
[*] Sample 7827: NULL
[*] Sample 7828: 1
[*] Sample 7829: NULL
[*] Sample 7830: 8
[*] Sample 7831: 5
[*] Sample 7832: NULL
[*] Sample 7833: NULL
[*] Sample 7834: 1
[*] Sample 7835: NULL
[*] Sample 7836: NULL
[*] Sample 7837: NULL
[*] Sample 7838: NULL
[*] Sample 7839: NULL
[*] Sample 7840: 7
[*] Sample 7841: NULL
[*] Sample 7842: NULL
[*] Sample 7843: NULL
[*] Sample 7844: NULL
[*] Sample 7845: 9
[*] Sample 7846: NULL
[*] Sample 7847: 2
[*] Sample 7848: NULL
[*] Sample 7849: NULL
[*] Sample 7850: NULL
[*] Sample 7851: NULL
[*] Sample 7852: NULL
[*] Sample 7853: NULL
[*] Sample 7854: NULL
[*] Sample 7855: NULL
[*] Sample 7856: NULL
[*] Sample 7857: NULL
[*] Sample 7858: NULL
[*] Sample 7859: NULL
[*] Sample 7860: NULL
[*] Sample 7861: NULL
[*] Sample 7862: NULL
[*] Sample 7863: NULL
[*] Sample 7864: NULL
[*] Sample 7865: NULL
[*] Sample 7866: 1
[*] Sample 7867: 7
[*] Sample 7868: NULL
[*] Sample 7869: NULL
[*] Sample 7870: 9
[*] Sample 7871: 6
[*] Sample 7872: NULL
[*] Sample 7873: NULL
[*] Sample 7874: NULL
[*] Sample 7875: NULL
[*] Sample 7876: NULL
[*] Sample 7877: 0
[*] Sample 7878: NULL
[*] Sample 7879: NULL
[*] Sample 7880: NULL
[*] Sample 7881: NULL
[*] Sample 7882: NULL
[*] Sample 7883: 0
[*] Sample 7884: NULL
[*] Sample 7885: 9
[*] Sample 7886: 4
[*] Sample 7887: NULL
[*] Sample 7888: NULL
[*] Sample 7889: 6
[*] Sample 7890: NULL
[*] Sample 7891: 9
[*] Sample 7892: NULL
[*] Sample 7893: 0
[*] Sample 7894: NULL
[*] Sample 7895: NULL
[*] Sample 7896: NULL
[*] Sample 7897: 7
[*] Sample 7898: NULL
[*] Sample 7899: 1
[*] Sample 7900: 1
[*] Sample 7901: NULL
[*] Sample 7902: NULL
[*] Sample 7903: NULL
[*] Sample 7904: 9
[*] Sample 7905: 7
[*] Sample 7906: 5
[*] Sample 7907: 2
[*] Sample 7908: 5
[*] Sample 7909: NULL
[*] Sample 7910: 7
[*] Sample 7911: 6
[*] Sample 7912: 1
[*] Sample 7913: NULL
[*] Sample 7914: 5
[*] Sample 7915: NULL
[*] Sample 7916: NULL
[*] Sample 7917: NULL
[*] Sample 7918: NULL
[*] Sample 7919: NULL
[*] Sample 7920: NULL
[*] Sample 7921: 8
[*] Sample 7922: 2
[*] Sample 7923: NULL
[*] Sample 7924: NULL
[*] Sample 7925: 4
[*] Sample 7926: NULL
[*] Sample 7927: NULL
[*] Sample 7928: NULL
[*] Sample 7929: NULL
[*] Sample 7930: 7
[*] Sample 7931: 8
[*] Sample 7932: NULL
[*] Sample 7933: 8
[*] Sample 7934: 3
[*] Sample 7935: NULL
[*] Sample 7936: NULL
[*] Sample 7937: NULL
[*] Sample 7938: 2
[*] Sample 7939: NULL
[*] Sample 7940: NULL
[*] Sample 7941: NULL
[*] Sample 7942: NULL
[*] Sample 7943: NULL
[*] Sample 7944: 7
[*] Sample 7945: NULL
[*] Sample 7946: NULL
[*] Sample 7947: NULL
[*] Sample 7948: NULL
[*] Sample 7949: NULL
[*] Sample 7950: 8
[*] Sample 7951: NULL
[*] Sample 7952: NULL
[*] Sample 7953: 1
[*] Sample 7954: NULL
[*] Sample 7955: NULL
[*] Sample 7956: 2
[*] Sample 7957: NULL
[*] Sample 7958: 3
[*] Sample 7959: NULL
[*] Sample 7960: 0
[*] Sample 7961: 1
[*] Sample 7962: NULL
[*] Sample 7963: 1
[*] Sample 7964: 6
[*] Sample 7965: NULL
[*] Sample 7966: NULL
[*] Sample 7967: NULL
[*] Sample 7968: 1
[*] Sample 7969: NULL
[*] Sample 7970: NULL
[*] Sample 7971: 3
[*] Sample 7972: NULL
[*] Sample 7973: 1
[*] Sample 7974: 0
[*] Sample 7975: NULL
[*] Sample 7976: NULL
[*] Sample 7977: 1
[*] Sample 7978: 9
[*] Sample 7979: 2
[*] Sample 7980: NULL
[*] Sample 7981: NULL
[*] Sample 7982: NULL
[*] Sample 7983: NULL
[*] Sample 7984: 7
[*] Sample 7985: NULL
[*] Sample 7986: 0
[*] Sample 7987: NULL
[*] Sample 7988: 1
[*] Sample 7989: 5
[*] Sample 7990: NULL
[*] Sample 7991: NULL
[*] Sample 7992: NULL
[*] Sample 7993: 6
[*] Sample 7994: 6
[*] Sample 7995: NULL
[*] Sample 7996: NULL
[*] Sample 7997: NULL
[*] Sample 7998: 4
[*] Sample 7999: 4
[*] Sample 8000: NULL
[*] Sample 8001: 5
[*] Sample 8002: 3
[*] Sample 8003: NULL
[*] Sample 8004: NULL
[*] Sample 8005: NULL
[*] Sample 8006: NULL
[*] Sample 8007: NULL
[*] Sample 8008: NULL
[*] Sample 8009: NULL
[*] Sample 8010: NULL
[*] Sample 8011: NULL
[*] Sample 8012: NULL
[*] Sample 8013: 3
[*] Sample 8014: NULL
[*] Sample 8015: 6
[*] Sample 8016: NULL
[*] Sample 8017: NULL
[*] Sample 8018: NULL
[*] Sample 8019: NULL
[*] Sample 8020: NULL
[*] Sample 8021: NULL
[*] Sample 8022: NULL
[*] Sample 8023: NULL
[*] Sample 8024: NULL
[*] Sample 8025: 4
[*] Sample 8026: NULL
[*] Sample 8027: 4
[*] Sample 8028: NULL
[*] Sample 8029: NULL
[*] Sample 8030: NULL
[*] Sample 8031: 2
[*] Sample 8032: NULL
[*] Sample 8033: 7
[*] Sample 8034: NULL
[*] Sample 8035: 7
[*] Sample 8036: 2
[*] Sample 8037: NULL
[*] Sample 8038: 8
[*] Sample 8039: 8
[*] Sample 8040: NULL
[*] Sample 8041: 1
[*] Sample 8042: NULL
[*] Sample 8043: 2
[*] Sample 8044: NULL
[*] Sample 8045: NULL
[*] Sample 8046: 8
[*] Sample 8047: NULL
[*] Sample 8048: NULL
[*] Sample 8049: NULL
[*] Sample 8050: NULL
[*] Sample 8051: NULL
[*] Sample 8052: NULL
[*] Sample 8053: 4
[*] Sample 8054: NULL
[*] Sample 8055: 3
[*] Sample 8056: NULL
[*] Sample 8057: NULL
[*] Sample 8058: NULL
[*] Sample 8059: NULL
[*] Sample 8060: 5
[*] Sample 8061: NULL
[*] Sample 8062: 3
[*] Sample 8063: 2
[*] Sample 8064: NULL
[*] Sample 8065: NULL
[*] Sample 8066: 5
[*] Sample 8067: NULL
[*] Sample 8068: NULL
[*] Sample 8069: NULL
[*] Sample 8070: NULL
[*] Sample 8071: NULL
[*] Sample 8072: NULL
[*] Sample 8073: NULL
[*] Sample 8074: NULL
[*] Sample 8075: 1
[*] Sample 8076: 4
[*] Sample 8077: 3
[*] Sample 8078: NULL
[*] Sample 8079: 6
[*] Sample 8080: 1
[*] Sample 8081: NULL
[*] Sample 8082: 2
[*] Sample 8083: NULL
[*] Sample 8084: NULL
[*] Sample 8085: 1
[*] Sample 8086: 4
[*] Sample 8087: 0
[*] Sample 8088: 1
[*] Sample 8089: NULL
[*] Sample 8090: 5
[*] Sample 8091: NULL
[*] Sample 8092: NULL
[*] Sample 8093: NULL
[*] Sample 8094: NULL
[*] Sample 8095: NULL
[*] Sample 8096: NULL
[*] Sample 8097: 3
[*] Sample 8098: NULL
[*] Sample 8099: NULL
[*] Sample 8100: NULL
[*] Sample 8101: NULL
[*] Sample 8102: NULL
[*] Sample 8103: 1
[*] Sample 8104: 5
[*] Sample 8105: NULL
[*] Sample 8106: 0
[*] Sample 8107: 0
[*] Sample 8108: 3
[*] Sample 8109: 7
[*] Sample 8110: NULL
[*] Sample 8111: 6
[*] Sample 8112: 4
[*] Sample 8113: NULL
[*] Sample 8114: 9
[*] Sample 8115: NULL
[*] Sample 8116: NULL
[*] Sample 8117: 2
[*] Sample 8118: 1
[*] Sample 8119: NULL
[*] Sample 8120: 1
[*] Sample 8121: NULL
[*] Sample 8122: NULL
[*] Sample 8123: NULL
[*] Sample 8124: 2
[*] Sample 8125: 1
[*] Sample 8126: 1
[*] Sample 8127: 8
[*] Sample 8128: NULL
[*] Sample 8129: NULL
[*] Sample 8130: 5
[*] Sample 8131: NULL
[*] Sample 8132: 1
[*] Sample 8133: NULL
[*] Sample 8134: NULL
[*] Sample 8135: NULL
[*] Sample 8136: NULL
[*] Sample 8137: 3
[*] Sample 8138: 3
[*] Sample 8139: 4
[*] Sample 8140: NULL
[*] Sample 8141: 1
[*] Sample 8142: 4
[*] Sample 8143: 4
[*] Sample 8144: 4
[*] Sample 8145: 5
[*] Sample 8146: NULL
[*] Sample 8147: NULL
[*] Sample 8148: NULL
[*] Sample 8149: NULL
[*] Sample 8150: NULL
[*] Sample 8151: 4
[*] Sample 8152: NULL
[*] Sample 8153: 3
[*] Sample 8154: 7
[*] Sample 8155: NULL
[*] Sample 8156: NULL
[*] Sample 8157: NULL
[*] Sample 8158: NULL
[*] Sample 8159: NULL
[*] Sample 8160: NULL
[*] Sample 8161: NULL
[*] Sample 8162: 0
[*] Sample 8163: NULL
[*] Sample 8164: NULL
[*] Sample 8165: NULL
[*] Sample 8166: 4
[*] Sample 8167: 8
[*] Sample 8168: NULL
[*] Sample 8169: 1
[*] Sample 8170: NULL
[*] Sample 8171: 3
[*] Sample 8172: 0
[*] Sample 8173: 1
[*] Sample 8174: NULL
[*] Sample 8175: NULL
[*] Sample 8176: NULL
[*] Sample 8177: NULL
[*] Sample 8178: NULL
[*] Sample 8179: 1
[*] Sample 8180: NULL
[*] Sample 8181: NULL
[*] Sample 8182: 9
[*] Sample 8183: 9
[*] Sample 8184: 5
[*] Sample 8185: NULL
[*] Sample 8186: NULL
[*] Sample 8187: 1
[*] Sample 8188: NULL
[*] Sample 8189: NULL
[*] Sample 8190: NULL
[*] Sample 8191: NULL
[*] Sample 8192: NULL
[*] Sample 8193: NULL
[*] Sample 8194: 6
[*] Sample 8195: NULL
[*] Sample 8196: 9
[*] Sample 8197: NULL
[*] Sample 8198: NULL
[*] Sample 8199: NULL
[*] Sample 8200: 0
[*] Sample 8201: NULL
[*] Sample 8202: NULL
