Number of parties: 4
[*] Sample 3509: NULL
[*] Sample 3510: NULL
[*] Sample 3511: NULL
[*] Sample 3512: NULL
[*] Sample 3513: 2
[*] Sample 3514: 2
[*] Sample 3515: 3
[*] Sample 3516: NULL
[*] Sample 3517: NULL
[*] Sample 3518: 6
[*] Sample 3519: 8
[*] Sample 3520: 4
[*] Sample 3521: 8
[*] Sample 3522: 2
[*] Sample 3523: NULL
[*] Sample 3524: 6
[*] Sample 3525: NULL
[*] Sample 3526: NULL
[*] Sample 3527: NULL
[*] Sample 3528: 0
[*] Sample 3529: NULL
[*] Sample 3530: 4
[*] Sample 3531: NULL
[*] Sample 3532: NULL
[*] Sample 3533: 8
[*] Sample 3534: 9
[*] Sample 3535: 7
[*] Sample 3536: 5
[*] Sample 3537: 5
[*] Sample 3538: 9
[*] Sample 3539: 6
[*] Sample 3540: 0
[*] Sample 3541: 4
[*] Sample 3542: 4
[*] Sample 3543: NULL
[*] Sample 3544: 7
[*] Sample 3545: 6
[*] Sample 3546: 1
[*] Sample 3547: 3
[*] Sample 3548: 3
[*] Sample 3549: NULL
[*] Sample 3550: NULL
[*] Sample 3551: 4
[*] Sample 3552: NULL
[*] Sample 3553: 9
[*] Sample 3554: 6
[*] Sample 3555: NULL
[*] Sample 3556: NULL
[*] Sample 3557: NULL
[*] Sample 3558: 8
[*] Sample 3559: NULL
[*] Sample 3560: 9
[*] Sample 3561: 4
[*] Sample 3562: NULL
[*] Sample 3563: NULL
[*] Sample 3564: 6
[*] Sample 3565: 4
[*] Sample 3566: 2
[*] Sample 3567: NULL
[*] Sample 3568: 4
[*] Sample 3569: 5
[*] Sample 3570: 5
[*] Sample 3571: NULL
[*] Sample 3572: 8
[*] Sample 3573: NULL
[*] Sample 3574: NULL
[*] Sample 3575: 7
[*] Sample 3576: 8
[*] Sample 3577: NULL
[*] Sample 3578: 2
[*] Sample 3579: 3
[*] Sample 3580: NULL
[*] Sample 3581: NULL
[*] Sample 3582: 1
[*] Sample 3583: NULL
[*] Sample 3584: 0
[*] Sample 3585: 5
[*] Sample 3586: 1
[*] Sample 3587: 9
[*] Sample 3588: NULL
[*] Sample 3589: NULL
[*] Sample 3590: 5
[*] Sample 3591: 2
[*] Sample 3592: 9
[*] Sample 3593: 1
[*] Sample 3594: 7
[*] Sample 3595: 5
[*] Sample 3596: NULL
[*] Sample 3597: NULL
[*] Sample 3598: NULL
[*] Sample 3599: 2
[*] Sample 3600: 2
[*] Sample 3601: 1
[*] Sample 3602: 6
[*] Sample 3603: 6
[*] Sample 3604: NULL
[*] Sample 3605: 1
[*] Sample 3606: 4
[*] Sample 3607: NULL
[*] Sample 3608: 0
[*] Sample 3609: 7
[*] Sample 3610: 4
[*] Sample 3611: NULL
[*] Sample 3612: 4
[*] Sample 3613: NULL
[*] Sample 3614: 6
[*] Sample 3615: 4
[*] Sample 3616: 7
[*] Sample 3617: NULL
[*] Sample 3618: 6
[*] Sample 3619: NULL
[*] Sample 3620: 3
[*] Sample 3621: NULL
[*] Sample 3622: 6
[*] Sample 3623: NULL
[*] Sample 3624: NULL
[*] Sample 3625: NULL
[*] Sample 3626: 2
[*] Sample 3627: NULL
[*] Sample 3628: NULL
[*] Sample 3629: 3
[*] Sample 3630: NULL
[*] Sample 3631: 5
[*] Sample 3632: 7
[*] Sample 3633: NULL
[*] Sample 3634: 0
[*] Sample 3635: NULL
[*] Sample 3636: NULL
[*] Sample 3637: 7
[*] Sample 3638: NULL
[*] Sample 3639: 1
[*] Sample 3640: NULL
[*] Sample 3641: NULL
[*] Sample 3642: 3
[*] Sample 3643: 9
[*] Sample 3644: 8
[*] Sample 3645: NULL
[*] Sample 3646: NULL
[*] Sample 3647: 7
[*] Sample 3648: 8
[*] Sample 3649: NULL
[*] Sample 3650: NULL
[*] Sample 3651: 1
[*] Sample 3652: NULL
[*] Sample 3653: NULL
[*] Sample 3654: NULL
[*] Sample 3655: 2
[*] Sample 3656: NULL
[*] Sample 3657: 3
[*] Sample 3658: 2
[*] Sample 3659: NULL
[*] Sample 3660: 0
[*] Sample 3661: NULL
[*] Sample 3662: NULL
[*] Sample 3663: 5
[*] Sample 3664: NULL
[*] Sample 3665: NULL
[*] Sample 3666: NULL
[*] Sample 3667: 7
[*] Sample 3668: 2
[*] Sample 3669: NULL
[*] Sample 3670: NULL
[*] Sample 3671: 6
[*] Sample 3672: 4
[*] Sample 3673: 1
[*] Sample 3674: NULL
[*] Sample 3675: NULL
[*] Sample 3676: 4
[*] Sample 3677: NULL
[*] Sample 3678: 5
[*] Sample 3679: 3
[*] Sample 3680: 0
[*] Sample 3681: NULL
[*] Sample 3682: NULL
[*] Sample 3683: 6
[*] Sample 3684: 4
[*] Sample 3685: 4
[*] Sample 3686: 8
[*] Sample 3687: NULL
[*] Sample 3688: 6
[*] Sample 3689: NULL
[*] Sample 3690: NULL
[*] Sample 3691: 5
[*] Sample 3692: 7
[*] Sample 3693: NULL
[*] Sample 3694: NULL
[*] Sample 3695: NULL
[*] Sample 3696: 2
[*] Sample 3697: 6
[*] Sample 3698: NULL
[*] Sample 3699: NULL
[*] Sample 3700: NULL
[*] Sample 3701: 3
[*] Sample 3702: NULL
[*] Sample 3703: NULL
[*] Sample 3704: 8
[*] Sample 3705: NULL
[*] Sample 3706: 0
[*] Sample 3707: 8
[*] Sample 3708: 8
[*] Sample 3709: 4
[*] Sample 3710: 8
[*] Sample 3711: NULL
[*] Sample 3712: NULL
[*] Sample 3713: 7
[*] Sample 3714: NULL
[*] Sample 3715: NULL
[*] Sample 3716: 3
[*] Sample 3717: NULL
[*] Sample 3718: NULL
[*] Sample 3719: 7
[*] Sample 3720: 0
[*] Sample 3721: 7
[*] Sample 3722: NULL
[*] Sample 3723: NULL
[*] Sample 3724: 0
[*] Sample 3725: 6
[*] Sample 3726: 1
[*] Sample 3727: 8
[*] Sample 3728: 3
[*] Sample 3729: 2
[*] Sample 3730: NULL
[*] Sample 3731: 2
[*] Sample 3732: NULL
[*] Sample 3733: NULL
[*] Sample 3734: 0
[*] Sample 3735: 0
[*] Sample 3736: NULL
[*] Sample 3737: 8
[*] Sample 3738: NULL
[*] Sample 3739: NULL
[*] Sample 3740: NULL
[*] Sample 3741: 1
[*] Sample 3742: NULL
[*] Sample 3743: 7
[*] Sample 3744: NULL
[*] Sample 3745: NULL
[*] Sample 3746: NULL
[*] Sample 3747: NULL
[*] Sample 3748: NULL
[*] Sample 3749: NULL
[*] Sample 3750: 5
[*] Sample 3751: 4
[*] Sample 3752: NULL
[*] Sample 3753: 7
[*] Sample 3754: 5
[*] Sample 3755: 0
[*] Sample 3756: 3
[*] Sample 3757: 1
[*] Sample 3758: 5
[*] Sample 3759: 9
[*] Sample 3760: 9
[*] Sample 3761: 1
[*] Sample 3762: NULL
[*] Sample 3763: NULL
[*] Sample 3764: 0
[*] Sample 3765: 1
[*] Sample 3766: 3
[*] Sample 3767: 2
[*] Sample 3768: 0
[*] Sample 3769: NULL
[*] Sample 3770: NULL
[*] Sample 3771: 8
[*] Sample 3772: 3
[*] Sample 3773: NULL
[*] Sample 3774: 0
[*] Sample 3775: NULL
[*] Sample 3776: 8
[*] Sample 3777: 1
[*] Sample 3778: NULL
[*] Sample 3779: 0
[*] Sample 3780: NULL
[*] Sample 3781: 5
[*] Sample 3782: 3
[*] Sample 3783: 9
[*] Sample 3784: 1
[*] Sample 3785: NULL
[*] Sample 3786: 1
[*] Sample 3787: 1
[*] Sample 3788: 2
[*] Sample 3789: 1
[*] Sample 3790: 0
[*] Sample 3791: NULL
[*] Sample 3792: 4
[*] Sample 3793: 4
[*] Sample 3794: 8
[*] Sample 3795: 3
[*] Sample 3796: NULL
[*] Sample 3797: 9
[*] Sample 3798: NULL
[*] Sample 3799: 7
[*] Sample 3800: 6
[*] Sample 3801: 0
[*] Sample 3802: NULL
[*] Sample 3803: NULL
[*] Sample 3804: NULL
[*] Sample 3805: 0
[*] Sample 3806: 5
[*] Sample 3807: 8
[*] Sample 3808: NULL
[*] Sample 3809: NULL
[*] Sample 3810: 9
[*] Sample 3811: NULL
[*] Sample 3812: NULL
[*] Sample 3813: NULL
[*] Sample 3814: NULL
[*] Sample 3815: NULL
[*] Sample 3816: 8
[*] Sample 3817: NULL
[*] Sample 3818: NULL
[*] Sample 3819: NULL
[*] Sample 3820: 7
[*] Sample 3821: 1
[*] Sample 3822: NULL
[*] Sample 3823: 2
[*] Sample 3824: 3
[*] Sample 3825: NULL
[*] Sample 3826: 5
[*] Sample 3827: NULL
[*] Sample 3828: NULL
[*] Sample 3829: NULL
[*] Sample 3830: NULL
[*] Sample 3831: NULL
[*] Sample 3832: 2
[*] Sample 3833: 1
[*] Sample 3834: NULL
[*] Sample 3835: 6
[*] Sample 3836: 3
[*] Sample 3837: NULL
[*] Sample 3838: NULL
[*] Sample 3839: 8
[*] Sample 3840: 9
[*] Sample 3841: 9
[*] Sample 3842: NULL
[*] Sample 3843: 1
[*] Sample 3844: NULL
[*] Sample 3845: NULL
[*] Sample 3846: 6
[*] Sample 3847: 0
[*] Sample 3848: NULL
[*] Sample 3849: NULL
[*] Sample 3850: NULL
[*] Sample 3851: 1
[*] Sample 3852: 1
[*] Sample 3853: 5
[*] Sample 3854: NULL
[*] Sample 3855: NULL
[*] Sample 3856: 6
[*] Sample 3857: 9
[*] Sample 3858: 1
[*] Sample 3859: 4
[*] Sample 3860: 6
[*] Sample 3861: 9
[*] Sample 3862: NULL
[*] Sample 3863: 5
[*] Sample 3864: 0
[*] Sample 3865: NULL
[*] Sample 3866: NULL
[*] Sample 3867: NULL
[*] Sample 3868: NULL
[*] Sample 3869: 4
[*] Sample 3870: 0
[*] Sample 3871: NULL
[*] Sample 3872: 9
[*] Sample 3873: NULL
[*] Sample 3874: 9
[*] Sample 3875: 4
[*] Sample 3876: 5
[*] Sample 3877: NULL
[*] Sample 3878: 7
[*] Sample 3879: NULL
[*] Sample 3880: NULL
[*] Sample 3881: 3
[*] Sample 3882: 9
[*] Sample 3883: NULL
[*] Sample 3884: 0
[*] Sample 3885: 4
[*] Sample 3886: NULL
[*] Sample 3887: NULL
[*] Sample 3888: 9
[*] Sample 3889: 9
[*] Sample 3890: NULL
[*] Sample 3891: 9
[*] Sample 3892: 8
[*] Sample 3893: NULL
[*] Sample 3894: NULL
[*] Sample 3895: 0
[*] Sample 3896: NULL
[*] Sample 3897: NULL
[*] Sample 3898: NULL
[*] Sample 3899: NULL
[*] Sample 3900: 1
[*] Sample 3901: NULL
[*] Sample 3902: 3
[*] Sample 3903: 0
[*] Sample 3904: NULL
[*] Sample 3905: 8
[*] Sample 3906: NULL
[*] Sample 3907: NULL
[*] Sample 3908: NULL
[*] Sample 3909: NULL
[*] Sample 3910: 5
[*] Sample 3911: 0
[*] Sample 3912: NULL
[*] Sample 3913: NULL
[*] Sample 3914: 6
[*] Sample 3915: NULL
[*] Sample 3916: NULL
[*] Sample 3917: NULL
[*] Sample 3918: 5
[*] Sample 3919: NULL
[*] Sample 3920: 3
[*] Sample 3921: NULL
[*] Sample 3922: NULL
[*] Sample 3923: 6
[*] Sample 3924: 9
[*] Sample 3925: 8
[*] Sample 3926: 9
[*] Sample 3927: 9
[*] Sample 3928: NULL
[*] Sample 3929: NULL
[*] Sample 3930: NULL
[*] Sample 3931: NULL
[*] Sample 3932: 2
[*] Sample 3933: NULL
[*] Sample 3934: 8
[*] Sample 3935: 6
[*] Sample 3936: NULL
[*] Sample 3937: 1
[*] Sample 3938: 9
[*] Sample 3939: NULL
[*] Sample 3940: 0
[*] Sample 3941: NULL
[*] Sample 3942: 3
[*] Sample 3943: NULL
[*] Sample 3944: 3
[*] Sample 3945: NULL
[*] Sample 3946: NULL
[*] Sample 3947: NULL
[*] Sample 3948: 6
[*] Sample 3949: NULL
[*] Sample 3950: 9
[*] Sample 3951: 8
[*] Sample 3952: 5
[*] Sample 3953: 3
[*] Sample 3954: 9
[*] Sample 3955: 5
[*] Sample 3956: NULL
[*] Sample 3957: 5
[*] Sample 3958: NULL
[*] Sample 3959: NULL
[*] Sample 3960: NULL
[*] Sample 3961: 6
[*] Sample 3962: NULL
[*] Sample 3963: 2
[*] Sample 3964: NULL
[*] Sample 3965: 3
[*] Sample 3966: 9
[*] Sample 3967: 9
[*] Sample 3968: 3
[*] Sample 3969: NULL
[*] Sample 3970: NULL
[*] Sample 3971: 4
[*] Sample 3972: NULL
[*] Sample 3973: NULL
[*] Sample 3974: NULL
[*] Sample 3975: NULL
[*] Sample 3976: 7
[*] Sample 3977: NULL
[*] Sample 3978: 6
[*] Sample 3979: NULL
[*] Sample 3980: 0
[*] Sample 3981: NULL
[*] Sample 3982: 0
[*] Sample 3983: 1
[*] Sample 3984: NULL
[*] Sample 3985: NULL
[*] Sample 3986: NULL
[*] Sample 3987: NULL
[*] Sample 3988: NULL
[*] Sample 3989: 5
[*] Sample 3990: 1
[*] Sample 3991: 9
[*] Sample 3992: NULL
[*] Sample 3993: NULL
[*] Sample 3994: 8
[*] Sample 3995: NULL
[*] Sample 3996: NULL
[*] Sample 3997: 7
[*] Sample 3998: NULL
[*] Sample 3999: 9
[*] Sample 4000: 4
[*] Sample 4001: 4
[*] Sample 4002: NULL
[*] Sample 4003: NULL
[*] Sample 4004: 3
[*] Sample 4005: NULL
[*] Sample 4006: NULL
[*] Sample 4007: 9
[*] Sample 4008: 6
[*] Sample 4009: 9
[*] Sample 4010: 1
[*] Sample 4011: NULL
[*] Sample 4012: NULL
[*] Sample 4013: 9
[*] Sample 4014: NULL
[*] Sample 4015: NULL
[*] Sample 4016: 9
[*] Sample 4017: 9
[*] Sample 4018: 8
[*] Sample 4019: 0
[*] Sample 4020: 8
[*] Sample 4021: NULL
[*] Sample 4022: 6
[*] Sample 4023: 0
[*] Sample 4024: NULL
[*] Sample 4025: 1
[*] Sample 4026: 3
[*] Sample 4027: NULL
[*] Sample 4028: 7
[*] Sample 4029: NULL
[*] Sample 4030: NULL
[*] Sample 4031: 3
[*] Sample 4032: NULL
[*] Sample 4033: NULL
[*] Sample 4034: NULL
[*] Sample 4035: 2
[*] Sample 4036: NULL
[*] Sample 4037: 6
[*] Sample 4038: NULL
[*] Sample 4039: 1
[*] Sample 4040: NULL
[*] Sample 4041: NULL
[*] Sample 4042: NULL
[*] Sample 4043: NULL
[*] Sample 4044: 3
[*] Sample 4045: NULL
[*] Sample 4046: 4
[*] Sample 4047: NULL
[*] Sample 4048: 0
[*] Sample 4049: 2
[*] Sample 4050: 1
[*] Sample 4051: 7
[*] Sample 4052: NULL
[*] Sample 4053: NULL
[*] Sample 4054: 5
[*] Sample 4055: NULL
[*] Sample 4056: NULL
[*] Sample 4057: 1
[*] Sample 4058: 4
[*] Sample 4059: NULL
[*] Sample 4060: NULL
[*] Sample 4061: 7
[*] Sample 4062: 0
[*] Sample 4063: 6
[*] Sample 4064: NULL
[*] Sample 4065: 0
[*] Sample 4066: 3
[*] Sample 4067: NULL
[*] Sample 4068: NULL
[*] Sample 4069: 1
[*] Sample 4070: NULL
[*] Sample 4071: NULL
[*] Sample 4072: NULL
[*] Sample 4073: 7
[*] Sample 4074: NULL
[*] Sample 4075: 9
[*] Sample 4076: 5
[*] Sample 4077: NULL
[*] Sample 4078: 6
[*] Sample 4079: 0
[*] Sample 4080: 0
[*] Sample 4081: 6
[*] Sample 4082: 0
[*] Sample 4083: 7
[*] Sample 4084: NULL
[*] Sample 4085: 1
[*] Sample 4086: NULL
[*] Sample 4087: 3
[*] Sample 4088: NULL
[*] Sample 4089: 0
[*] Sample 4090: 0
[*] Sample 4091: 0
[*] Sample 4092: NULL
[*] Sample 4093: NULL
[*] Sample 4094: NULL
[*] Sample 4095: 0
[*] Sample 4096: 7
[*] Sample 4097: NULL
[*] Sample 4098: NULL
[*] Sample 4099: NULL
[*] Sample 4100: NULL
[*] Sample 4101: NULL
[*] Sample 4102: 4
[*] Sample 4103: 2
[*] Sample 4104: 1
[*] Sample 4105: NULL
[*] Sample 4106: 3
[*] Sample 4107: NULL
[*] Sample 4108: NULL
[*] Sample 4109: 3
[*] Sample 4110: NULL
[*] Sample 4111: NULL
[*] Sample 4112: 2
[*] Sample 4113: 5
[*] Sample 4114: 2
[*] Sample 4115: 2
[*] Sample 4116: NULL
[*] Sample 4117: 8
[*] Sample 4118: NULL
[*] Sample 4119: 7
[*] Sample 4120: NULL
[*] Sample 4121: NULL
[*] Sample 4122: 9
[*] Sample 4123: NULL
[*] Sample 4124: 8
[*] Sample 4125: 6
[*] Sample 4126: NULL
[*] Sample 4127: 2
[*] Sample 4128: 3
[*] Sample 4129: 9
[*] Sample 4130: NULL
[*] Sample 4131: 6
[*] Sample 4132: 6
[*] Sample 4133: NULL
[*] Sample 4134: NULL
[*] Sample 4135: NULL
[*] Sample 4136: 8
[*] Sample 4137: NULL
[*] Sample 4138: NULL
[*] Sample 4139: 6
[*] Sample 4140: 2
[*] Sample 4141: 8
[*] Sample 4142: 7
[*] Sample 4143: 9
[*] Sample 4144: NULL
[*] Sample 4145: NULL
[*] Sample 4146: NULL
[*] Sample 4147: NULL
[*] Sample 4148: NULL
[*] Sample 4149: 2
[*] Sample 4150: 0
[*] Sample 4151: 7
[*] Sample 4152: NULL
[*] Sample 4153: NULL
[*] Sample 4154: 9
[*] Sample 4155: 0
[*] Sample 4156: 2
[*] Sample 4157: NULL
[*] Sample 4158: NULL
[*] Sample 4159: 3
[*] Sample 4160: 6
[*] Sample 4161: 2
[*] Sample 4162: NULL
[*] Sample 4163: 9
[*] Sample 4164: 3
[*] Sample 4165: NULL
[*] Sample 4166: NULL
[*] Sample 4167: 2
[*] Sample 4168: NULL
[*] Sample 4169: NULL
[*] Sample 4170: NULL
[*] Sample 4171: NULL
[*] Sample 4172: 4
[*] Sample 4173: 2
[*] Sample 4174: 9
[*] Sample 4175: 7
[*] Sample 4176: 0
[*] Sample 4177: 5
[*] Sample 4178: NULL
[*] Sample 4179: NULL
[*] Sample 4180: 0
[*] Sample 4181: NULL
[*] Sample 4182: NULL
[*] Sample 4183: 9
[*] Sample 4184: 3
[*] Sample 4185: NULL
[*] Sample 4186: 0
[*] Sample 4187: 6
[*] Sample 4188: 6
[*] Sample 4189: 2
[*] Sample 4190: NULL
[*] Sample 4191: 1
[*] Sample 4192: NULL
[*] Sample 4193: 6
[*] Sample 4194: NULL
[*] Sample 4195: NULL
[*] Sample 4196: 5
[*] Sample 4197: 0
[*] Sample 4198: NULL
[*] Sample 4199: 9
[*] Sample 4200: 7
[*] Sample 4201: NULL
[*] Sample 4202: 5
[*] Sample 4203: NULL
[*] Sample 4204: 2
[*] Sample 4205: NULL
[*] Sample 4206: NULL
[*] Sample 4207: 8
[*] Sample 4208: NULL
[*] Sample 4209: 2
[*] Sample 4210: 9
[*] Sample 4211: 5
[*] Sample 4212: NULL
[*] Sample 4213: 9
[*] Sample 4214: 7
[*] Sample 4215: NULL
[*] Sample 4216: 1
[*] Sample 4217: NULL
[*] Sample 4218: NULL
[*] Sample 4219: NULL
[*] Sample 4220: 3
[*] Sample 4221: NULL
[*] Sample 4222: NULL
[*] Sample 4223: 4
[*] Sample 4224: 7
[*] Sample 4225: 7
[*] Sample 4226: NULL
[*] Sample 4227: NULL
[*] Sample 4228: NULL
[*] Sample 4229: 4
[*] Sample 4230: NULL
[*] Sample 4231: NULL
[*] Sample 4232: NULL
[*] Sample 4233: NULL
[*] Sample 4234: 3
[*] Sample 4235: NULL
[*] Sample 4236: NULL
[*] Sample 4237: 9
[*] Sample 4238: 9
[*] Sample 4239: NULL
[*] Sample 4240: 9
[*] Sample 4241: 0
[*] Sample 4242: 3
[*] Sample 4243: 6
[*] Sample 4244: NULL
[*] Sample 4245: 2
[*] Sample 4246: NULL
[*] Sample 4247: 5
[*] Sample 4248: NULL
[*] Sample 4249: NULL
[*] Sample 4250: NULL
[*] Sample 4251: 8
[*] Sample 4252: 5
[*] Sample 4253: 2
[*] Sample 4254: NULL
[*] Sample 4255: NULL
[*] Sample 4256: 9
[*] Sample 4257: 9
[*] Sample 4258: NULL
[*] Sample 4259: NULL
[*] Sample 4260: NULL
[*] Sample 4261: 5
[*] Sample 4262: 1
[*] Sample 4263: NULL
[*] Sample 4264: 1
[*] Sample 4265: NULL
[*] Sample 4266: NULL
[*] Sample 4267: 3
[*] Sample 4268: NULL
[*] Sample 4269: 6
[*] Sample 4270: 6
[*] Sample 4271: 3
[*] Sample 4272: NULL
[*] Sample 4273: 1
[*] Sample 4274: 2
[*] Sample 4275: NULL
[*] Sample 4276: NULL
[*] Sample 4277: 3
[*] Sample 4278: 0
[*] Sample 4279: 2
[*] Sample 4280: 9
[*] Sample 4281: 0
[*] Sample 4282: 0
[*] Sample 4283: 9
[*] Sample 4284: 3
[*] Sample 4285: NULL
[*] Sample 4286: 0
[*] Sample 4287: NULL
[*] Sample 4288: NULL
[*] Sample 4289: 7
[*] Sample 4290: 9
[*] Sample 4291: NULL
[*] Sample 4292: 1
[*] Sample 4293: 2
[*] Sample 4294: NULL
[*] Sample 4295: 7
[*] Sample 4296: NULL
[*] Sample 4297: 7
[*] Sample 4298: NULL
[*] Sample 4299: NULL
[*] Sample 4300: 2
[*] Sample 4301: NULL
[*] Sample 4302: 5
[*] Sample 4303: NULL
[*] Sample 4304: 0
[*] Sample 4305: 8
[*] Sample 4306: 7
[*] Sample 4307: 9
[*] Sample 4308: 1
[*] Sample 4309: 9
[*] Sample 4310: NULL
[*] Sample 4311: 7
[*] Sample 4312: NULL
[*] Sample 4313: NULL
[*] Sample 4314: NULL
[*] Sample 4315: NULL
[*] Sample 4316: 9
[*] Sample 4317: NULL
[*] Sample 4318: 1
[*] Sample 4319: NULL
[*] Sample 4320: 0
[*] Sample 4321: NULL
[*] Sample 4322: NULL
[*] Sample 4323: 5
[*] Sample 4324: NULL
[*] Sample 4325: 9
[*] Sample 4326: 2
[*] Sample 4327: 1
[*] Sample 4328: NULL
[*] Sample 4329: 0
[*] Sample 4330: NULL
[*] Sample 4331: NULL
[*] Sample 4332: 9
[*] Sample 4333: NULL
[*] Sample 4334: 3
[*] Sample 4335: NULL
[*] Sample 4336: NULL
[*] Sample 4337: 1
[*] Sample 4338: 8
[*] Sample 4339: NULL
[*] Sample 4340: NULL
[*] Sample 4341: NULL
[*] Sample 4342: NULL
[*] Sample 4343: NULL
[*] Sample 4344: NULL
[*] Sample 4345: NULL
[*] Sample 4346: NULL
[*] Sample 4347: 6
[*] Sample 4348: 0
[*] Sample 4349: NULL
[*] Sample 4350: 2
[*] Sample 4351: 0
[*] Sample 4352: 3
[*] Sample 4353: 2
[*] Sample 4354: 2
[*] Sample 4355: NULL
[*] Sample 4356: NULL
[*] Sample 4357: 7
[*] Sample 4358: NULL
[*] Sample 4359: NULL
[*] Sample 4360: NULL
[*] Sample 4361: 0
[*] Sample 4362: 8
[*] Sample 4363: NULL
[*] Sample 4364: 1
[*] Sample 4365: NULL
[*] Sample 4366: NULL
[*] Sample 4367: NULL
[*] Sample 4368: NULL
[*] Sample 4369: 9
[*] Sample 4370: NULL
[*] Sample 4371: 8
[*] Sample 4372: NULL
[*] Sample 4373: 9
[*] Sample 4374: NULL
[*] Sample 4375: NULL
[*] Sample 4376: NULL
[*] Sample 4377: NULL
[*] Sample 4378: 5
[*] Sample 4379: 8
[*] Sample 4380: NULL
[*] Sample 4381: 1
[*] Sample 4382: NULL
[*] Sample 4383: 9
[*] Sample 4384: NULL
[*] Sample 4385: NULL
[*] Sample 4386: NULL
[*] Sample 4387: NULL
[*] Sample 4388: NULL
[*] Sample 4389: 8
[*] Sample 4390: 5
[*] Sample 4391: NULL
[*] Sample 4392: 0
[*] Sample 4393: NULL
[*] Sample 4394: NULL
[*] Sample 4395: NULL
[*] Sample 4396: 4
[*] Sample 4397: 3
[*] Sample 4398: 7
[*] Sample 4399: NULL
[*] Sample 4400: NULL
[*] Sample 4401: 8
[*] Sample 4402: 2
[*] Sample 4403: NULL
[*] Sample 4404: 0
[*] Sample 4405: NULL
[*] Sample 4406: NULL
[*] Sample 4407: NULL
[*] Sample 4408: NULL
[*] Sample 4409: 1
[*] Sample 4410: 9
[*] Sample 4411: NULL
[*] Sample 4412: 9
[*] Sample 4413: NULL
[*] Sample 4414: 4
[*] Sample 4415: 0
[*] Sample 4416: 6
[*] Sample 4417: 9
[*] Sample 4418: 2
[*] Sample 4419: NULL
[*] Sample 4420: 3
[*] Sample 4421: NULL
[*] Sample 4422: NULL
[*] Sample 4423: 4
[*] Sample 4424: 9
[*] Sample 4425: NULL
[*] Sample 4426: NULL
[*] Sample 4427: 0
[*] Sample 4428: 1
[*] Sample 4429: NULL
[*] Sample 4430: NULL
[*] Sample 4431: 4
[*] Sample 4432: NULL
[*] Sample 4433: 3
[*] Sample 4434: 8
[*] Sample 4435: 7
[*] Sample 4436: 9
[*] Sample 4437: NULL
[*] Sample 4438: NULL
[*] Sample 4439: 8
[*] Sample 4440: 3
[*] Sample 4441: NULL
[*] Sample 4442: 2
[*] Sample 4443: NULL
[*] Sample 4444: 9
[*] Sample 4445: 2
[*] Sample 4446: NULL
[*] Sample 4447: 0
[*] Sample 4448: 0
[*] Sample 4449: NULL
[*] Sample 4450: NULL
[*] Sample 4451: NULL
[*] Sample 4452: 8
[*] Sample 4453: 7
[*] Sample 4454: 3
[*] Sample 4455: 0
[*] Sample 4456: 2
[*] Sample 4457: 0
[*] Sample 4458: 6
[*] Sample 4459: 7
[*] Sample 4460: 7
[*] Sample 4461: 9
[*] Sample 4462: 0
[*] Sample 4463: 5
[*] Sample 4464: 2
[*] Sample 4465: NULL
[*] Sample 4466: NULL
[*] Sample 4467: 7
[*] Sample 4468: 4
[*] Sample 4469: 3
[*] Sample 4470: 0
[*] Sample 4471: NULL
[*] Sample 4472: 5
[*] Sample 4473: NULL
[*] Sample 4474: 7
[*] Sample 4475: NULL
[*] Sample 4476: NULL
[*] Sample 4477: 6
[*] Sample 4478: NULL
[*] Sample 4479: NULL
[*] Sample 4480: NULL
[*] Sample 4481: 1
[*] Sample 4482: 3
[*] Sample 4483: NULL
[*] Sample 4484: NULL
[*] Sample 4485: 7
[*] Sample 4486: 6
[*] Sample 4487: 7
[*] Sample 4488: 6
[*] Sample 4489: NULL
[*] Sample 4490: 4
[*] Sample 4491: 1
[*] Sample 4492: 3
[*] Sample 4493: 7
[*] Sample 4494: NULL
[*] Sample 4495: NULL
[*] Sample 4496: NULL
[*] Sample 4497: 7
[*] Sample 4498: NULL
[*] Sample 4499: 6
[*] Sample 4500: NULL
[*] Sample 4501: 4
[*] Sample 4502: NULL
[*] Sample 4503: 2
[*] Sample 4504: NULL
[*] Sample 4505: 9
[*] Sample 4506: NULL
[*] Sample 4507: NULL
[*] Sample 4508: NULL
[*] Sample 4509: NULL
[*] Sample 4510: 2
[*] Sample 4511: NULL
[*] Sample 4512: NULL
[*] Sample 4513: NULL
[*] Sample 4514: NULL
[*] Sample 4515: NULL
[*] Sample 4516: 1
[*] Sample 4517: NULL
[*] Sample 4518: NULL
[*] Sample 4519: NULL
[*] Sample 4520: 5
[*] Sample 4521: 2
[*] Sample 4522: 7
[*] Sample 4523: 8
[*] Sample 4524: 1
[*] Sample 4525: NULL
[*] Sample 4526: 3
[*] Sample 4527: NULL
[*] Sample 4528: 5
[*] Sample 4529: NULL
[*] Sample 4530: 7
[*] Sample 4531: 0
[*] Sample 4532: 3
[*] Sample 4533: 1
[*] Sample 4534: NULL
[*] Sample 4535: 3
[*] Sample 4536: NULL
[*] Sample 4537: 3
[*] Sample 4538: 1
[*] Sample 4539: 7
[*] Sample 4540: NULL
[*] Sample 4541: NULL
[*] Sample 4542: 0
[*] Sample 4543: NULL
[*] Sample 4544: NULL
[*] Sample 4545: 8
[*] Sample 4546: NULL
